OrderID,CustomerID,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest,ServerName
3864,C039,2025-07-07,Dine-In,Beverage,Green Smoothie,2,18.21,36.42,Cash,2,Monday,Dinner,None,Valeria
3865,C040,2025-11-02,Takeaway,Food,Grilled Chicken,1,13.76,13.76,Card,N/A,Sunday,Lunch,Extra napkins,does not report
3866,C040,2025-06-20,Dine-In,Food,Pasta Alfredo,1,14.9,14.9,Mobile Payment,30,Friday,Lunch,No onions,Ana
3867,C040,2025-10-21,Dine-In,Beverage,Mineral Water,2,18.1,36.2,Card,16,Tuesday,Breakfast,None,Carlos
3868,C040,2025-04-18,Takeaway,Beverage,Cappuccino,1,12.28,12.28,Cash,N/A,Friday,Dinner,None,does not report
3869,C040,2025-05-12,Dine-In,Beverage,Mojito,2,12.44,24.88,Mobile Payment,5,Monday,Dinner,Less sugar,Carlos
3870,C040,2025-09-26,Dine-In,Beverage,Cappuccino,2,19.33,38.66,Card,21,Friday,Dinner,None,Valeria
3871,C042,2025-03-19,Dine-In,Beverage,Iced Tea,2,19.74,39.48,Cash,16,Wednesday,Dinner,Extra napkins,Miguel
3872,C042,2025-05-11,Takeaway,Beverage,Mineral Water,1,18.04,18.04,Mobile Payment,N/A,Sunday,Dinner,Gluten-free,does not report
3873,C042,2025-07-29,Takeaway,Food,Margherita Pizza,2,17.4,34.8,Mobile Payment,N/A,Tuesday,Dinner,None,does not report
3874,C042,2025-02-14,Dine-In,Food,Pasta Alfredo,2,15.56,31.12,Card,16,Friday,Dinner,None,Miguel
3875,C042,2025-04-19,Dine-In,Food,Margherita Pizza,2,19.21,38.42,Cash,27,Saturday,Dinner,Less sugar,Carlos
3876,C047,2025-04-15,Dine-In,Food,Sushi Roll,2,17.53,35.06,Card,20,Tuesday,Dinner,None,Juan
3877,C047,2025-08-18,Delivery,Food,Beef Burger,2,12.77,25.54,Card,N/A,Monday,Dinner,Extra napkins,does not report
3878,C047,2025-03-27,Dine-In,Beverage,Mineral Water,2,18.04,36.08,Cash,21,Thursday,Dinner,Gluten-free,Valeria
3879,C047,2025-01-04,Dine-In,Food,Margherita Pizza,2,18.88,37.76,Cash,16,Saturday,Dinner,None,Ana
3880,C047,2025-12-12,Delivery,Beverage,Mojito,1,12.46,12.46,Mobile Payment,N/A,Friday,Lunch,Less sugar,does not report
3881,C047,2025-10-02,Dine-In,Food,Pasta Alfredo,1,19.01,19.01,Cash,29,Thursday,Dinner,Extra napkins,Carlos
3882,C049,2025-06-17,Takeaway,Beverage,Fresh Orange Juice,2,13.62,27.24,Cash,N/A,Tuesday,Lunch,No onions,does not report
3883,C049,2025-08-01,Delivery,Food,Caesar Salad,1,11.94,11.94,Mobile Payment,N/A,Friday,Lunch,None,does not report
3884,C049,2025-02-14,Dine-In,Food,Caesar Salad,2,17.44,34.88,Card,5,Friday,Breakfast,Less sugar,Valeria
3885,C049,2025-11-03,Dine-In,Food,Sushi Roll,1,19.82,19.82,Mobile Payment,4,Monday,Lunch,Less sugar,Juan
3886,C049,2025-05-07,Dine-In,Food,Caesar Salad,1,16.82,16.82,Card,23,Wednesday,Breakfast,Extra napkins,Carlos
3887,C049,2025-07-20,Delivery,Beverage,Iced Tea,2,14.06,28.12,Card,N/A,Sunday,Lunch,None,does not report
3888,C049,2025-10-03,Takeaway,Beverage,Fresh Orange Juice,2,16.95,33.9,Cash,N/A,Friday,Lunch,None,does not report
3889,C049,2025-04-23,Dine-In,Beverage,Iced Tea,1,17.18,17.18,Cash,9,Wednesday,Lunch,None,Valeria
3890,C049,2025-01-17,Dine-In,Food,Grilled Chicken,1,19.41,19.41,Mobile Payment,8,Friday,Lunch,Extra napkins,Juan
3891,C058,2025-08-14,Takeaway,Food,Grilled Chicken,2,19.01,38.02,Card,N/A,Thursday,Lunch,Extra napkins,does not report
3892,C058,2025-07-30,Dine-In,Food,Grilled Chicken,1,18.13,18.13,Card,18,Wednesday,Lunch,None,Juan
3893,C058,2025-12-24,Delivery,Food,Grilled Chicken,1,13.76,13.76,Mobile Payment,N/A,Wednesday,Breakfast,No onions,does not report
3894,C058,2025-03-21,Delivery,Beverage,Mojito,2,16.37,32.74,Mobile Payment,N/A,Friday,Dinner,Extra napkins,does not report
3895,C058,2025-04-27,Dine-In,Beverage,Iced Tea,2,19.62,39.24,Cash,19,Sunday,Dinner,None,Miguel
3896,C058,2025-05-07,Dine-In,Beverage,Cappuccino,1,14.85,14.85,Mobile Payment,19,Wednesday,Breakfast,No onions,Ana
3897,C058,2025-02-15,Dine-In,Food,Margherita Pizza,2,15.37,30.74,Card,3,Saturday,Dinner,None,Ana
3898,C061,2025-01-24,Dine-In,Beverage,Latte,2,14.84,29.68,Card,22,Friday,Lunch,None,Carlos
3899,C061,2025-11-20,Dine-In,Food,Margherita Pizza,1,18.58,18.58,Card,13,Thursday,Dinner,Less sugar,Valeria
3900,C061,2025-08-29,Dine-In,Food,Margherita Pizza,2,13.39,26.78,Card,26,Friday,Breakfast,None,Miguel
3901,C061,2025-05-07,Takeaway,Beverage,Iced Tea,2,14.0,28.0,Card,N/A,Wednesday,Dinner,None,does not report
3902,C061,2025-09-23,Takeaway,Beverage,Cappuccino,2,18.98,37.96,Card,N/A,Tuesday,Dinner,None,does not report
3903,C061,2025-12-05,Takeaway,Beverage,Green Smoothie,1,13.81,13.81,Mobile Payment,N/A,Friday,Dinner,Gluten-free,does not report
3904,C064,2025-12-12,Dine-In,Beverage,Cappuccino,1,12.28,12.28,Mobile Payment,14,Friday,Dinner,Extra napkins,Valeria
3905,C064,2025-03-06,Dine-In,Beverage,Fresh Orange Juice,1,13.62,13.62,Mobile Payment,27,Thursday,Lunch,None,Miguel
3906,C064,2025-08-13,Delivery,Beverage,Fresh Orange Juice,2,12.17,24.34,Mobile Payment,N/A,Wednesday,Dinner,None,does not report
3907,C064,2025-04-05,Dine-In,Beverage,Latte,2,16.09,32.18,Cash,8,Saturday,Breakfast,Extra napkins,Valeria
3908,C064,2025-11-30,Takeaway,Beverage,Mojito,1,15.93,15.93,Cash,N/A,Sunday,Lunch,Less sugar,does not report
3909,C064,2025-09-02,Delivery,Beverage,Latte,2,13.8,27.6,Cash,N/A,Tuesday,Dinner,Extra napkins,does not report
3910,C064,2025-07-11,Dine-In,Beverage,Latte,2,13.8,27.6,Mobile Payment,7,Friday,Dinner,None,Carlos
3911,C259,2025-05-31,Dine-In,Food,Margherita Pizza,1,18.74,18.74,Cash,25,Saturday,Breakfast,Extra napkins,Juan
3912,C259,2025-09-05,Dine-In,Beverage,Mojito,2,14.09,28.18,Cash,24,Friday,Dinner,Gluten-free,Juan
3913,C259,2025-04-06,Dine-In,Food,Veggie Sandwich,2,19.38,38.76,Cash,5,Sunday,Dinner,None,Miguel
3914,C259,2025-07-27,Delivery,Food,Pasta Alfredo,2,19.01,38.02,Mobile Payment,N/A,Sunday,Lunch,No onions,does not report
3915,C259,2025-02-07,Takeaway,Food,Pasta Alfredo,2,12.82,25.64,Mobile Payment,N/A,Friday,Breakfast,No onions,does not report
3916,C259,2025-06-06,Takeaway,Beverage,Mineral Water,2,17.06,34.12,Cash,N/A,Friday,Dinner,None,does not report
3917,C259,2025-10-27,Delivery,Beverage,Cappuccino,2,18.61,37.22,Card,N/A,Monday,Breakfast,None,does not report
3918,C259,2025-12-22,Dine-In,Beverage,Mineral Water,1,13.96,13.96,Cash,1,Monday,Dinner,None,Miguel
3919,C260,2025-06-05,Dine-In,Food,Margherita Pizza,2,19.53,39.06,Cash,15,Thursday,Lunch,None,Juan
3920,C260,2025-03-27,Takeaway,Food,Caesar Salad,2,13.43,26.86,Cash,N/A,Thursday,Lunch,None,does not report
3921,C260,2025-04-09,Takeaway,Food,Veggie Sandwich,2,17.83,35.66,Cash,N/A,Wednesday,Breakfast,None,does not report
3922,C260,2025-02-23,Delivery,Beverage,Iced Tea,2,14.06,28.12,Card,N/A,Sunday,Lunch,No onions,does not report
3923,C260,2025-01-09,Dine-In,Food,Margherita Pizza,2,12.08,24.16,Mobile Payment,21,Thursday,Dinner,No onions,Carlos
3924,C260,2025-10-04,Delivery,Beverage,Latte,1,15.42,15.42,Mobile Payment,N/A,Saturday,Lunch,Gluten-free,does not report
3925,C260,2025-08-28,Dine-In,Food,Pasta Alfredo,2,14.52,29.04,Cash,27,Thursday,Lunch,Extra napkins,Ana
3926,C262,2025-06-25,Dine-In,Beverage,Cappuccino,1,18.67,18.67,Card,20,Wednesday,Dinner,None,Carlos
3927,C262,2025-05-27,Dine-In,Beverage,Iced Tea,2,12.94,25.88,Mobile Payment,11,Tuesday,Dinner,No onions,Valeria
3928,C262,2025-11-08,Delivery,Food,Caesar Salad,2,18.29,36.58,Card,N/A,Saturday,Dinner,None,does not report
3929,C262,2025-01-07,Dine-In,Beverage,Fresh Orange Juice,1,12.51,12.51,Mobile Payment,12,Tuesday,Lunch,Gluten-free,Ana
3930,C262,2025-10-21,Takeaway,Beverage,Iced Tea,2,16.16,32.32,Card,N/A,Tuesday,Dinner,None,does not report
3931,C262,2025-09-23,Dine-In,Beverage,Iced Tea,2,17.07,34.14,Card,12,Tuesday,Dinner,None,Carlos
3932,C262,2025-04-09,Takeaway,Food,Caesar Salad,2,17.39,34.78,Card,N/A,Wednesday,Breakfast,None,does not report
3933,C265,2025-01-19,Dine-In,Beverage,Mojito,2,17.24,34.48,Mobile Payment,30,Sunday,Dinner,Gluten-free,Miguel
3934,C265,2025-09-15,Delivery,Beverage,Iced Tea,2,12.45,24.9,Card,N/A,Monday,Breakfast,None,does not report
3935,C265,2025-08-21,Takeaway,Food,Sushi Roll,1,12.11,12.11,Mobile Payment,N/A,Thursday,Dinner,None,does not report
3936,C265,2025-12-22,Delivery,Beverage,Fresh Orange Juice,2,13.94,27.88,Card,N/A,Monday,Lunch,No onions,does not report
3937,C265,2025-03-19,Delivery,Beverage,Green Smoothie,2,19.95,39.9,Cash,N/A,Wednesday,Dinner,None,does not report
3938,C265,2025-10-31,Takeaway,Beverage,Cappuccino,1,17.14,17.14,Cash,N/A,Friday,Dinner,Gluten-free,does not report
3939,C265,2025-04-15,Delivery,Food,Veggie Sandwich,2,14.91,29.82,Mobile Payment,N/A,Tuesday,Dinner,Gluten-free,does not report
3940,C267,2025-03-15,Dine-In,Food,Caesar Salad,2,12.54,25.08,Card,12,Saturday,Lunch,Less sugar,Miguel
3941,C267,2025-10-16,Takeaway,Food,Sushi Roll,2,18.95,37.9,Cash,N/A,Thursday,Lunch,None,does not report
3942,C267,2025-12-26,Delivery,Food,Veggie Sandwich,1,14.27,14.27,Card,N/A,Friday,Dinner,Less sugar,does not report
3943,C267,2025-08-18,Dine-In,Food,Grilled Chicken,1,15.42,15.42,Card,15,Monday,Lunch,Gluten-free,Valeria
3944,C267,2025-01-23,Delivery,Food,Grilled Chicken,2,13.76,27.52,Cash,N/A,Thursday,Lunch,None,does not report
3945,C267,2025-07-27,Delivery,Beverage,Mineral Water,1,18.04,18.04,Mobile Payment,N/A,Sunday,Breakfast,Extra napkins,does not report
3946,C269,2025-02-06,Takeaway,Food,Veggie Sandwich,1,14.13,14.13,Mobile Payment,N/A,Thursday,Lunch,No onions,does not report
3947,C269,2025-07-03,Dine-In,Food,Caesar Salad,1,16.35,16.35,Mobile Payment,28,Thursday,Breakfast,Extra napkins,Carlos
3948,C269,2025-06-19,Dine-In,Beverage,Latte,1,16.14,16.14,Cash,4,Thursday,Breakfast,None,Ana
3949,C269,2025-12-31,Delivery,Beverage,Fresh Orange Juice,1,13.62,13.62,Card,N/A,Wednesday,Breakfast,None,does not report
3950,C269,2025-01-05,Dine-In,Beverage,Latte,1,18.9,18.9,Mobile Payment,29,Sunday,Dinner,Extra napkins,Valeria
3951,C269,2025-11-30,Dine-In,Food,Pasta Alfredo,2,13.25,26.5,Card,26,Sunday,Dinner,Gluten-free,Juan
3952,C269,2025-04-03,Dine-In,Food,Grilled Chicken,1,13.2,13.2,Cash,27,Thursday,Breakfast,None,Carlos
3953,C269,2025-09-15,Delivery,Food,Grilled Chicken,2,12.66,25.32,Card,N/A,Monday,Dinner,None,does not report
3954,C272,2025-09-26,Delivery,Beverage,Mojito,1,15.93,15.93,Mobile Payment,N/A,Friday,Lunch,None,does not report
3955,C272,2025-03-13,Dine-In,Beverage,Mineral Water,2,13.96,27.92,Card,24,Thursday,Dinner,Extra napkins,Juan
3956,C272,2025-10-28,Takeaway,Food,Veggie Sandwich,1,14.91,14.91,Card,N/A,Tuesday,Dinner,Gluten-free,does not report
3957,C272,2025-02-13,Takeaway,Beverage,Iced Tea,1,13.54,13.54,Card,N/A,Thursday,Lunch,Less sugar,does not report
3958,C272,2025-01-20,Delivery,Food,Beef Burger,1,19.66,19.66,Card,N/A,Monday,Lunch,Extra napkins,does not report
3959,C272,2025-08-04,Takeaway,Beverage,Green Smoothie,2,18.3,36.6,Cash,N/A,Monday,Breakfast,None,does not report
3960,C272,2025-11-02,Dine-In,Food,Sushi Roll,1,13.2,13.2,Card,22,Sunday,Dinner,No onions,Carlos
3961,C272,2025-04-02,Delivery,Food,Margherita Pizza,2,15.66,31.32,Card,N/A,Wednesday,Dinner,Less sugar,does not report
3962,C272,2025-07-18,Dine-In,Food,Veggie Sandwich,2,11.99,23.98,Cash,2,Friday,Lunch,None,Ana
3963,C273,2025-06-10,Delivery,Beverage,Mineral Water,1,18.46,18.46,Card,N/A,Tuesday,Dinner,None,does not report
3964,C273,2025-05-10,Dine-In,Food,Sushi Roll,1,15.33,15.33,Card,23,Saturday,Dinner,None,Ana
3965,C273,2025-04-13,Dine-In,Food,Pasta Alfredo,1,18.53,18.53,Mobile Payment,26,Sunday,Breakfast,Gluten-free,Carlos
3966,C273,2025-12-04,Takeaway,Beverage,Green Smoothie,1,18.3,18.3,Card,N/A,Thursday,Dinner,Gluten-free,does not report
3967,C273,2025-10-08,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,N/A,Wednesday,Dinner,Less sugar,does not report
3968,C273,2025-02-01,Takeaway,Food,Veggie Sandwich,2,15.38,30.76,Cash,N/A,Saturday,Lunch,Less sugar,does not report
3969,C273,2025-11-04,Dine-In,Beverage,Cappuccino,2,13.46,26.92,Mobile Payment,24,Tuesday,Lunch,Extra napkins,Miguel
3970,C273,2025-07-30,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,N/A,Wednesday,Dinner,None,does not report
3971,C277,2025-04-10,Delivery,Food,Pasta Alfredo,1,13.81,13.81,Mobile Payment,N/A,Thursday,Dinner,None,does not report
3972,C277,2025-07-30,Dine-In,Food,Veggie Sandwich,1,13.37,13.37,Mobile Payment,25,Wednesday,Dinner,None,Ana
3973,C277,2025-01-01,Takeaway,Beverage,Latte,1,16.97,16.97,Cash,N/A,Wednesday,Breakfast,None,does not report
3974,C277,2025-11-21,Delivery,Food,Caesar Salad,1,12.91,12.91,Card,N/A,Friday,Dinner,None,does not report
3975,C277,2025-10-10,Delivery,Food,Margherita Pizza,1,13.78,13.78,Mobile Payment,N/A,Friday,Dinner,None,does not report
3976,C277,2025-03-26,Takeaway,Beverage,Mineral Water,1,13.96,13.96,Mobile Payment,N/A,Wednesday,Dinner,Less sugar,does not report
3977,C277,2025-09-22,Takeaway,Food,Caesar Salad,1,19.77,19.77,Cash,N/A,Monday,Lunch,Gluten-free,does not report
3978,C277,2025-02-24,Dine-In,Beverage,Fresh Orange Juice,2,17.49,34.98,Card,19,Monday,Lunch,Extra napkins,Valeria
3979,C281,2025-03-19,Takeaway,Beverage,Green Smoothie,2,15.5,31.0,Mobile Payment,N/A,Wednesday,Lunch,Extra napkins,does not report
3980,C281,2025-08-22,Delivery,Beverage,Green Smoothie,1,19.95,19.95,Mobile Payment,N/A,Friday,Dinner,None,does not report
3981,C281,2025-04-12,Dine-In,Beverage,Green Smoothie,2,19.95,39.9,Mobile Payment,30,Saturday,Dinner,Gluten-free,Carlos
3982,C281,2025-09-16,Dine-In,Food,Sushi Roll,1,15.62,15.62,Card,22,Tuesday,Dinner,None,Carlos
3983,C281,2025-11-30,Dine-In,Beverage,Mineral Water,2,17.32,34.64,Cash,15,Sunday,Dinner,Gluten-free,Juan
3984,C281,2025-02-14,Delivery,Beverage,Cappuccino,1,19.07,19.07,Mobile Payment,N/A,Friday,Breakfast,Less sugar,does not report
3985,C281,2025-10-20,Dine-In,Beverage,Fresh Orange Juice,2,12.17,24.34,Card,30,Monday,Lunch,None,Juan
3986,C281,2025-01-25,Dine-In,Food,Pasta Alfredo,1,15.89,15.89,Mobile Payment,6,Saturday,Dinner,No onions,Juan
3987,C285,2025-03-29,Dine-In,Beverage,Iced Tea,1,18.37,18.37,Cash,9,Saturday,Dinner,Extra napkins,Valeria
3988,C285,2025-04-19,Delivery,Beverage,Mojito,2,15.65,31.3,Mobile Payment,N/A,Saturday,Lunch,No onions,does not report
3989,C285,2025-08-18,Dine-In,Food,Margherita Pizza,1,14.72,14.72,Card,26,Monday,Dinner,None,Miguel
3990,C285,2025-07-23,Dine-In,Beverage,Cappuccino,2,13.3,26.6,Mobile Payment,4,Wednesday,Lunch,Extra napkins,Juan
3991,C285,2025-09-19,Dine-In,Beverage,Fresh Orange Juice,1,12.51,12.51,Cash,13,Friday,Dinner,Less sugar,Ana
3992,C285,2025-02-16,Dine-In,Food,Margherita Pizza,1,14.3,14.3,Card,19,Sunday,Lunch,Gluten-free,Ana
3993,C285,2025-01-29,Takeaway,Beverage,Cappuccino,2,16.17,32.34,Cash,N/A,Wednesday,Dinner,No onions,does not report
3994,C286,2025-02-01,Dine-In,Food,Grilled Chicken,1,15.3,15.3,Mobile Payment,22,Saturday,Dinner,Less sugar,Juan
3995,C286,2025-06-04,Dine-In,Beverage,Green Smoothie,1,11.89,11.89,Card,24,Wednesday,Lunch,None,Juan
3996,C286,2025-05-10,Delivery,Beverage,Mineral Water,1,13.13,13.13,Card,N/A,Saturday,Dinner,Gluten-free,does not report
3997,C286,2025-03-02,Delivery,Beverage,Cappuccino,1,14.85,14.85,Card,N/A,Sunday,Lunch,Extra napkins,does not report
3998,C286,2025-10-22,Dine-In,Beverage,Green Smoothie,2,19.95,39.9,Cash,12,Wednesday,Breakfast,None,Valeria
3999,C286,2025-08-28,Dine-In,Beverage,Fresh Orange Juice,1,15.12,15.12,Card,13,Thursday,Dinner,No onions,Carlos
4000,C301,2025-05-17,Delivery,Food,Grilled Chicken,1,14.21,14.21,Card,N/A,Saturday,Dinner,Extra napkins,does not report
4001,C301,2025-07-11,Dine-In,Food,Pasta Alfredo,2,15.71,31.42,Cash,13,Friday,Lunch,Less sugar,Ana
4002,C301,2025-01-06,Takeaway,Beverage,Iced Tea,1,18.37,18.37,Card,N/A,Monday,Dinner,None,does not report
4003,C301,2025-10-23,Delivery,Food,Grilled Chicken,1,12.79,12.79,Cash,N/A,Thursday,Dinner,No onions,does not report
4004,C301,2025-04-11,Takeaway,Food,Margherita Pizza,2,18.88,37.76,Cash,N/A,Friday,Breakfast,Less sugar,does not report
4005,C301,2025-03-04,Dine-In,Beverage,Iced Tea,1,17.43,17.43,Mobile Payment,3,Tuesday,Dinner,Gluten-free,Ana
4006,C301,2025-08-15,Dine-In,Food,Margherita Pizza,2,17.48,34.96,Card,4,Friday,Dinner,None,Ana
4007,C301,2025-12-30,Delivery,Beverage,Mojito,1,15.65,15.65,Mobile Payment,N/A,Tuesday,Breakfast,No onions,does not report
4008,C305,2025-04-07,Dine-In,Food,Caesar Salad,1,15.08,15.08,Card,3,Monday,Dinner,Gluten-free,Juan
4009,C305,2025-09-14,Delivery,Beverage,Iced Tea,2,17.43,34.86,Card,N/A,Sunday,Breakfast,None,does not report
4010,C305,2025-05-29,Takeaway,Beverage,Cappuccino,2,19.33,38.66,Mobile Payment,N/A,Thursday,Lunch,None,does not report
4011,C305,2025-12-11,Delivery,Beverage,Mineral Water,2,12.02,24.04,Card,N/A,Thursday,Dinner,None,does not report
4012,C305,2025-06-07,Dine-In,Food,Beef Burger,2,19.39,38.78,Cash,21,Saturday,Dinner,Less sugar,Ana
4013,C305,2025-11-02,Dine-In,Food,Pasta Alfredo,2,12.09,24.18,Cash,23,Sunday,Dinner,None,Valeria
4014,C305,2025-07-10,Dine-In,Food,Sushi Roll,2,18.95,37.9,Cash,5,Thursday,Dinner,Less sugar,Miguel
4015,C305,2025-08-10,Dine-In,Food,Veggie Sandwich,2,15.03,30.06,Cash,10,Sunday,Breakfast,None,Juan
4016,C305,2025-10-25,Dine-In,Beverage,Mojito,1,14.35,14.35,Mobile Payment,8,Saturday,Lunch,Gluten-free,Valeria
4017,C307,2025-10-17,Dine-In,Beverage,Latte,1,17.87,17.87,Cash,26,Friday,Breakfast,Gluten-free,Miguel
4018,C307,2025-02-16,Dine-In,Food,Veggie Sandwich,1,13.51,13.51,Cash,23,Sunday,Dinner,Extra napkins,Miguel
4019,C307,2025-07-03,Takeaway,Beverage,Latte,1,18.13,18.13,Mobile Payment,N/A,Thursday,Dinner,Extra napkins,does not report
4020,C307,2025-12-07,Takeaway,Food,Beef Burger,2,13.99,27.98,Mobile Payment,N/A,Sunday,Dinner,No onions,does not report
4021,C307,2025-01-23,Dine-In,Beverage,Cappuccino,2,18.98,37.96,Card,6,Thursday,Breakfast,None,Miguel
4022,C307,2025-05-16,Delivery,Beverage,Mojito,2,12.46,24.92,Card,N/A,Friday,Dinner,None,does not report
4023,C311,2025-06-26,Dine-In,Beverage,Mineral Water,1,17.06,17.06,Mobile Payment,3,Thursday,Lunch,Gluten-free,Ana
4024,C311,2025-04-18,Takeaway,Food,Caesar Salad,1,16.6,16.6,Card,N/A,Friday,Lunch,Extra napkins,does not report
4025,C311,2025-07-27,Delivery,Beverage,Mineral Water,2,12.02,24.04,Card,N/A,Sunday,Dinner,None,does not report
4026,C311,2025-01-15,Dine-In,Food,Pasta Alfredo,2,13.81,27.62,Card,21,Wednesday,Lunch,Less sugar,Valeria
4027,C311,2025-12-10,Delivery,Beverage,Iced Tea,2,19.82,39.64,Cash,N/A,Wednesday,Breakfast,No onions,does not report
4028,C311,2025-09-03,Dine-In,Food,Veggie Sandwich,2,12.53,25.06,Card,7,Wednesday,Dinner,None,Carlos
4029,C311,2025-02-21,Dine-In,Food,Sushi Roll,1,19.42,19.42,Cash,28,Friday,Dinner,None,Ana
4030,C315,2025-01-15,Delivery,Beverage,Mineral Water,1,13.13,13.13,Card,N/A,Wednesday,Breakfast,None,does not report
4031,C315,2025-11-15,Delivery,Beverage,Iced Tea,2,15.02,30.04,Mobile Payment,N/A,Saturday,Dinner,Less sugar,does not report
4032,C315,2025-06-15,Dine-In,Beverage,Iced Tea,1,12.86,12.86,Cash,14,Sunday,Lunch,None,Carlos
4033,C315,2025-03-17,Dine-In,Food,Grilled Chicken,2,13.55,27.1,Card,8,Monday,Dinner,None,Valeria
4034,C315,2025-09-28,Dine-In,Food,Margherita Pizza,2,16.38,32.76,Card,29,Sunday,Dinner,None,Miguel
4035,C315,2025-10-15,Takeaway,Food,Sushi Roll,1,16.11,16.11,Card,N/A,Wednesday,Dinner,No onions,does not report
4036,C316,2025-04-04,Dine-In,Food,Margherita Pizza,1,17.48,17.48,Mobile Payment,21,Friday,Dinner,None,Juan
4037,C316,2025-07-19,Dine-In,Beverage,Iced Tea,1,13.54,13.54,Card,20,Saturday,Dinner,None,Valeria
4038,C316,2025-03-07,Dine-In,Food,Caesar Salad,1,19.77,19.77,Mobile Payment,7,Friday,Breakfast,No onions,Ana
4039,C316,2025-01-19,Dine-In,Food,Caesar Salad,1,12.91,12.91,Cash,19,Sunday,Breakfast,Extra napkins,Miguel
4040,C316,2025-12-08,Delivery,Beverage,Cappuccino,1,15.5,15.5,Mobile Payment,N/A,Monday,Lunch,None,does not report
4041,C316,2025-02-21,Dine-In,Food,Grilled Chicken,2,12.64,25.28,Cash,24,Friday,Lunch,No onions,Juan
4042,C316,2025-08-05,Takeaway,Beverage,Mineral Water,2,18.04,36.08,Mobile Payment,N/A,Tuesday,Breakfast,No onions,does not report
4043,C317,2025-12-04,Dine-In,Food,Sushi Roll,2,11.82,23.64,Card,9,Thursday,Dinner,None,Carlos
4044,C317,2025-05-13,Delivery,Beverage,Mojito,1,15.65,15.65,Cash,N/A,Tuesday,Breakfast,No onions,does not report
4045,C317,2025-08-17,Dine-In,Beverage,Mojito,1,12.44,12.44,Mobile Payment,18,Sunday,Lunch,None,Ana
4046,C317,2025-07-07,Dine-In,Food,Veggie Sandwich,2,19.4,38.8,Mobile Payment,12,Monday,Lunch,None,Juan
4047,C317,2025-04-24,Takeaway,Beverage,Mineral Water,2,17.32,34.64,Mobile Payment,N/A,Thursday,Breakfast,No onions,does not report
4048,C317,2025-03-19,Dine-In,Food,Caesar Salad,1,16.82,16.82,Card,30,Wednesday,Lunch,Less sugar,Carlos
4049,C317,2025-11-08,Dine-In,Food,Margherita Pizza,2,12.33,24.66,Cash,16,Saturday,Lunch,Gluten-free,Ana
4050,C317,2025-09-13,Takeaway,Beverage,Green Smoothie,2,17.26,34.52,Cash,N/A,Saturday,Dinner,Gluten-free,does not report
4051,C317,2025-06-23,Dine-In,Food,Caesar Salad,1,16.6,16.6,Cash,19,Monday,Breakfast,None,Valeria
4052,C318,2025-11-20,Delivery,Food,Grilled Chicken,1,12.64,12.64,Card,N/A,Thursday,Lunch,None,does not report
4053,C318,2025-12-21,Delivery,Food,Margherita Pizza,2,17.83,35.66,Cash,N/A,Sunday,Lunch,Gluten-free,does not report
4054,C318,2025-07-15,Dine-In,Food,Margherita Pizza,2,18.88,37.76,Cash,5,Tuesday,Breakfast,None,Valeria
4055,C318,2025-04-24,Dine-In,Food,Beef Burger,2,18.39,36.78,Mobile Payment,19,Thursday,Breakfast,Less sugar,Carlos
4056,C318,2025-10-14,Delivery,Beverage,Iced Tea,2,16.8,33.6,Card,N/A,Tuesday,Breakfast,Less sugar,does not report
4057,C318,2025-03-21,Delivery,Beverage,Green Smoothie,2,15.5,31.0,Cash,N/A,Friday,Breakfast,None,does not report
4058,C318,2025-01-30,Dine-In,Food,Pasta Alfredo,1,18.53,18.53,Card,2,Thursday,Breakfast,None,Valeria
4059,C318,2025-08-05,Dine-In,Beverage,Green Smoothie,2,13.81,27.62,Card,1,Tuesday,Dinner,Less sugar,Juan
4060,C318,2025-09-16,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,N/A,Tuesday,Dinner,None,does not report
4061,C319,2025-09-28,Dine-In,Beverage,Iced Tea,2,14.0,28.0,Mobile Payment,1,Sunday,Breakfast,No onions,Miguel
4062,C319,2025-12-20,Delivery,Beverage,Cappuccino,1,16.29,16.29,Mobile Payment,N/A,Saturday,Dinner,Less sugar,does not report
4063,C319,2025-02-19,Delivery,Beverage,Mineral Water,2,17.32,34.64,Card,N/A,Wednesday,Dinner,No onions,does not report
4064,C319,2025-04-30,Dine-In,Beverage,Fresh Orange Juice,1,16.8,16.8,Cash,26,Wednesday,Breakfast,Less sugar,Carlos
4065,C319,2025-10-20,Delivery,Food,Grilled Chicken,1,12.64,12.64,Cash,N/A,Monday,Lunch,Gluten-free,does not report
4066,C319,2025-06-21,Dine-In,Beverage,Mojito,2,14.35,28.7,Cash,15,Saturday,Lunch,No onions,Juan
4067,C331,2025-09-15,Dine-In,Beverage,Latte,2,16.97,33.94,Cash,12,Monday,Breakfast,None,Miguel
4068,C331,2025-07-21,Dine-In,Food,Sushi Roll,2,17.14,34.28,Mobile Payment,28,Monday,Dinner,Extra napkins,Juan
4069,C331,2025-06-07,Dine-In,Beverage,Latte,2,18.9,37.8,Mobile Payment,28,Saturday,Dinner,Gluten-free,Carlos
